openalex_id,pdf_path,txt_path,char_count,page_count,has_body,extract_error,source_url,source_domain_bucket,year,venue,source_batch,tags_modality,tags_method,topic_subtag,title
W4406123925,research_ops/cache/pdfs/T203_W4406123925.pdf,research_ops/parsed/pdfs/T203_W4406123925.txt,43585,9,yes,,https://arxiv.org/pdf/2501.01982,arxiv,2024,arXiv (Cornell University),T172_arxiv_2024_computational_pathol,preprint_broad,deep_learning|foundation_models,other_preprint,Is Your Image a Good Storyteller?
W4406150594,research_ops/cache/pdfs/T203_W4406150594.pdf,research_ops/parsed/pdfs/T203_W4406150594.txt,70594,25,yes,,https://www.nature.com/articles/s41591-024-03408-6.pdf,springer/nature/bmc,2025,Nature Medicine,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Nationwide real-world implementation of AI for cancer detection in population-based mammography screening
W4406152279,research_ops/cache/pdfs/T203_W4406152279.pdf,research_ops/parsed/pdfs/T203_W4406152279.txt,81508,20,yes,,https://www.nature.com/articles/s41591-024-03423-7.pdf,springer/nature/bmc,2025,Nature Medicine,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,Toward expert-level medical question answering with large language models
W4406152291,research_ops/cache/pdfs/T203_W4406152291.pdf,research_ops/parsed/pdfs/T203_W4406152291.txt,77187,25,yes,,https://www.nature.com/articles/s41591-024-03445-1.pdf,springer/nature/bmc,2025,Nature Medicine,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,Medical large language models are vulnerable to data-poisoning attacks
W4406170795,research_ops/cache/pdfs/T203_W4406170795.pdf,research_ops/parsed/pdfs/T203_W4406170795.txt,96569,23,yes,,https://www.nature.com/articles/s41586-024-08328-6.pdf,springer/nature/bmc,2025,Nature,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,Accurate predictions on small data with a tabular foundation model
W4406316552,research_ops/cache/pdfs/T203_W4406316552.pdf,research_ops/parsed/pdfs/T203_W4406316552.txt,49668,9,yes,,https://arxiv.org/pdf/2501.05464,arxiv,2024,arXiv (Cornell University),T172_arxiv_2024_biomedical_foundatio,preprint_broad,deep_learning|foundation_models,other_preprint,LLM-MedQA: Enhancing Medical Question Answering through Case Studies in Large Language Models
W4406385633,research_ops/cache/pdfs/T203_W4406385633.pdf,research_ops/parsed/pdfs/T203_W4406385633.txt,68972,15,yes,,https://www.nature.com/articles/s41586-024-08393-x.pdf,springer/nature/bmc,2025,Nature,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,De novo designed proteins neutralize lethal snake venom toxins
W4406479451,research_ops/cache/pdfs/T203_W4406479451.pdf,research_ops/parsed/pdfs/T203_W4406479451.txt,67014,11,yes,,https://link.springer.com/content/pdf/10.1007/s10916-024-02136-1.pdf,springer/nature/bmc,2025,Journal of Medical Systems,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Generative Artificial Intelligence Use in Healthcare: Opportunities for Clinical Excellence and Administrative Efficiency
W4406488712,research_ops/cache/pdfs/T203_W4406488712.pdf,research_ops/parsed/pdfs/T203_W4406488712.txt,193585,64,yes,,https://link.springer.com/content/pdf/10.1007/s10462-024-11100-x.pdf,springer/nature/bmc,2025,Artificial Intelligence Review,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,"Deep learning and computer vision in plant disease detection: a comprehensive review of techniques, models, and trends in precision agriculture"
W4406488955,research_ops/cache/pdfs/T203_W4406488955.pdf,research_ops/parsed/pdfs/T203_W4406488955.txt,283662,78,yes,,https://link.springer.com/content/pdf/10.1007/s10462-024-11033-5.pdf,springer/nature/bmc,2025,Artificial Intelligence Review,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Edge deep learning in computer vision and medical diagnostics: a comprehensive survey
W4406658975,research_ops/cache/pdfs/T203_W4406658975.pdf,research_ops/parsed/pdfs/T203_W4406658975.txt,83812,13,yes,,https://www.nature.com/articles/s43856-024-00717-2.pdf,springer/nature/bmc,2025,Communications Medicine,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,Current applications and challenges in large language models for patient care: a systematic review
W4406731670,research_ops/cache/pdfs/T203_W4406731670.pdf,research_ops/parsed/pdfs/T203_W4406731670.txt,139630,39,yes,,https://www.nature.com/articles/s41586-024-08439-0.pdf,springer/nature/bmc,2025,Nature,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,Immune evasion through mitochondrial transfer in the tumour microenvironment
W4406805725,research_ops/cache/pdfs/T203_W4406805725.pdf,research_ops/parsed/pdfs/T203_W4406805725.txt,271894,57,yes,,https://link.springer.com/content/pdf/10.1007/s42114-024-01192-y.pdf,springer/nature/bmc,2025,Advanced Composites and Hybrid Materials,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,"Fiber-reinforced composites for aerospace, energy, and marine applications: an insight into failure mechanisms under chemical, thermal, oxidative, and mechanical load conditions"
W4406951686,research_ops/cache/pdfs/T203_W4406951686.pdf,research_ops/parsed/pdfs/T203_W4406951686.txt,144253,23,yes,,https://www.nature.com/articles/s41467-025-56122-3.pdf,springer/nature/bmc,2025,Nature Communications,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,A guidance to intelligent metamaterials and metamaterials intelligence
W4407009293,research_ops/cache/pdfs/T203_W4407009293.pdf,research_ops/parsed/pdfs/T203_W4407009293.txt,775540,216,yes,,https://pubs.usgs.gov/periodicals/mcs2025/mcs2025.pdf,pubs.usgs.gov,2025,,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Mineral commodity summaries 2025
W4407028552,research_ops/cache/pdfs/T203_W4407028552.pdf,research_ops/parsed/pdfs/T203_W4407028552.txt,130662,19,yes,,https://www.nature.com/articles/s41746-025-01471-y.pdf,springer/nature/bmc,2025,npj Digital Medicine,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,Convergence of evolving artificial intelligence and machine learning techniques in precision oncology
W4407085809,research_ops/cache/pdfs/T203_W4407085809.pdf,research_ops/parsed/pdfs/T203_W4407085809.txt,367853,48,yes,,https://www.nature.com/articles/s41392-024-02071-0.pdf,springer/nature/bmc,2025,Signal Transduction and Targeted Therapy,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,Homeostasis and metabolism of iron and other metal ions in neurodegenerative diseases
W4407121197,research_ops/cache/pdfs/T203_W4407121197.pdf,research_ops/parsed/pdfs/T203_W4407121197.txt,253675,36,yes,,https://www.nature.com/articles/s41392-024-02072-z.pdf,springer/nature/bmc,2025,Signal Transduction and Targeted Therapy,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,"Liver diseases: epidemiology, causes, trends and predictions"
W4407163436,research_ops/cache/pdfs/T203_W4407163436.pdf,research_ops/parsed/pdfs/T203_W4407163436.txt,224431,41,yes,,https://link.springer.com/content/pdf/10.1186/s42400-025-00361-w.pdf,springer/nature/bmc,2025,Cybersecurity,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,When LLMs meet cybersecurity: a systematic literature review
W4407204088,research_ops/cache/pdfs/T203_W4407204088.pdf,research_ops/parsed/pdfs/T203_W4407204088.txt,62946,12,yes,,https://link.springer.com/content/pdf/10.1186/s12929-024-01110-w.pdf,springer/nature/bmc,2025,Journal of Biomedical Science,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,"Unlocking precision medicine: clinical applications of integrating health records, genetics, and immunology through artificial intelligence"
W4407229447,research_ops/cache/pdfs/T203_W4407229447.pdf,research_ops/parsed/pdfs/T203_W4407229447.txt,221192,52,yes,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/04DBD2D05976C9B1873B475018695418/S0033291724003295a.pdf/div-class-title-artificial-intelligence-in-mental-health-care-a-systematic-review-of-diagnosis-monitoring-and-intervention-applications-div.pdf,www.cambridge.org,2025,Psychological Medicine,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,"Artificial intelligence in mental health care: a systematic review of diagnosis, monitoring, and intervention applications"
W4407242328,research_ops/cache/pdfs/T203_W4407242328.pdf,research_ops/parsed/pdfs/T203_W4407242328.txt,107734,32,yes,,https://link.springer.com/content/pdf/10.1007/s11063-025-11732-2.pdf,springer/nature/bmc,2025,Neural Processing Letters,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Recent Emerging Techniques in Explainable Artificial Intelligence to Enhance the Interpretable and Understanding of AI Models for Human
W4407356924,research_ops/cache/pdfs/T203_W4407356924.pdf,research_ops/parsed/pdfs/T203_W4407356924.txt,190409,26,yes,,https://www.nature.com/articles/s41392-024-02082-x.pdf,springer/nature/bmc,2025,Signal Transduction and Targeted Therapy,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,Lactate and lactylation in cancer
W4407415703,research_ops/cache/pdfs/T203_W4407415703.pdf,research_ops/parsed/pdfs/T203_W4407415703.txt,108834,34,yes,,https://www.nature.com/articles/s41592-024-02580-4.pdf,springer/nature/bmc,2025,Nature Methods,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,Segment Anything for Microscopy
W4407585023,research_ops/cache/pdfs/T203_W4407585023.pdf,research_ops/parsed/pdfs/T203_W4407585023.txt,71857,24,yes,,https://www.nature.com/articles/s41591-025-03517-w.pdf,springer/nature/bmc,2025,Nature Medicine,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Artificial intelligence for individualized treatment of persistent atrial fibrillation: a randomized controlled trial
W4407681133,research_ops/cache/pdfs/T203_W4407681133.pdf,research_ops/parsed/pdfs/T203_W4407681133.txt,245223,33,yes,,https://www.nature.com/articles/s41392-024-02108-4.pdf,springer/nature/bmc,2025,Signal Transduction and Targeted Therapy,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,Breast cancer: pathogenesis and treatments
W4407752703,research_ops/cache/pdfs/T203_W4407752703.pdf,research_ops/parsed/pdfs/T203_W4407752703.txt,91320,22,yes,,https://www.nature.com/articles/s41591-024-03483-9.pdf,springer/nature/bmc,2025,Nature Medicine,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,Integrating the environmental and genetic architectures of aging and mortality
W4407778444,research_ops/cache/pdfs/T203_W4407778444.pdf,research_ops/parsed/pdfs/T203_W4407778444.txt,273117,38,yes,,https://www.nature.com/articles/s41392-025-02148-4.pdf,springer/nature/bmc,2025,Signal Transduction and Targeted Therapy,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,Invasion and metastasis in cancer: molecular insights and therapeutic targets
W4408411093,research_ops/cache/pdfs/T203_W4408411093.pdf,research_ops/parsed/pdfs/T203_W4408411093.txt,63228,14,yes,,https://www.nature.com/articles/s41746-025-01550-0.pdf,springer/nature/bmc,2025,npj Digital Medicine,T111_agent_systems_backfill,machine_learning,agents|foundation_models,,Enhancing diagnostic capability with multi-agents conversational large language models
W4408663946,research_ops/cache/pdfs/T203_W4408663946.pdf,research_ops/parsed/pdfs/T203_W4408663946.txt,272373,51,yes,,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2529-5025.pdf,www.thieme-connect.de,2025,Endoscopy,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,"Management of epithelial precancerous conditions and early neoplasia of the stomach (MAPS III): European Society of Gastrointestinal Endoscopy (ESGE), European Helicobacter and Microbiota Study Group "
W4408853317,research_ops/cache/pdfs/T203_W4408853317.pdf,research_ops/parsed/pdfs/T203_W4408853317.txt,65699,20,yes,,https://www.nature.com/articles/s41586-025-08752-2.pdf,springer/nature/bmc,2025,Nature,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,The global human impact on biodiversity
W4409147844,research_ops/cache/pdfs/T203_W4409147844.pdf,research_ops/parsed/pdfs/T203_W4409147844.txt,193445,33,yes,,https://www.nature.com/articles/s41467-025-58527-6.pdf,springer/nature/bmc,2025,Nature Communications,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,"Machine learning in point-of-care testing: innovations, challenges, and opportunities"
W4409190069,research_ops/cache/pdfs/T203_W4409190069.pdf,research_ops/parsed/pdfs/T203_W4409190069.txt,288103,61,yes,,https://link.springer.com/content/pdf/10.1007/s11432-024-4337-1.pdf,springer/nature/bmc,2025,Science China Information Sciences,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,"Overview of AI and communication for 6G network: fundamentals, challenges, and future research opportunities"
W4409190866,research_ops/cache/pdfs/T203_W4409190866.pdf,research_ops/parsed/pdfs/T203_W4409190866.txt,92096,16,yes,,https://www.nature.com/articles/s41467-025-56989-2.pdf,springer/nature/bmc,2025,Nature Communications,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Benchmarking large language models for biomedical natural language processing applications and recommendations
W4409283601,research_ops/cache/pdfs/T203_W4409283601.pdf,research_ops/parsed/pdfs/T203_W4409283601.txt,120684,30,yes,,https://www.nature.com/articles/s41586-025-08866-7.pdf,springer/nature/bmc,2025,Nature,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,Towards conversational diagnostic artificial intelligence
W4409283616,research_ops/cache/pdfs/T203_W4409283616.pdf,research_ops/parsed/pdfs/T203_W4409283616.txt,83999,19,yes,,https://www.nature.com/articles/s41586-025-08869-4.pdf,springer/nature/bmc,2025,Nature,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,Towards accurate differential diagnosis with large language models
W4409626943,research_ops/cache/pdfs/T203_W4409626943.pdf,research_ops/parsed/pdfs/T203_W4409626943.txt,124363,23,yes,,https://www.nature.com/articles/s41598-025-98483-1.pdf,springer/nature/bmc,2025,Scientific Reports,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Industrial applications of large language models
W4409764905,research_ops/cache/pdfs/T203_W4409764905.pdf,research_ops/parsed/pdfs/T203_W4409764905.txt,97072,20,yes,,https://link.springer.com/content/pdf/10.1007/s12672-025-02198-8.pdf,springer/nature/bmc,2025,Discover Oncology,T171_2025_search_fm_img,medical_imaging,foundation_models|deep_learning,,"Advancements and limitations in traditional anti-cancer therapies: a comprehensive review of surgery, chemotherapy, radiation therapy, and hormonal therapy"
W4410129808,research_ops/cache/pdfs/T203_W4410129808.pdf,research_ops/parsed/pdfs/T203_W4410129808.txt,114757,21,yes,,https://www.nature.com/articles/s41599-025-04787-y.pdf,springer/nature/bmc,2025,Humanities and Social Sciences Communications,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,"The effect of ChatGPT on students’ learning performance, learning perception, and higher-order thinking: insights from a meta-analysis"
W4410343193,research_ops/cache/pdfs/T203_W4410343193.pdf,research_ops/parsed/pdfs/T203_W4410343193.txt,70385,15,yes,,https://www.nature.com/articles/s41746-025-01670-7.pdf,springer/nature/bmc,2025,npj Digital Medicine,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,A framework to assess clinical safety and hallucination rates of LLMs for medical text summarisation
W4411100445,research_ops/cache/pdfs/T203_W4411100445.pdf,research_ops/parsed/pdfs/T203_W4411100445.txt,94565,18,yes,,https://www.nature.com/articles/s43018-025-00991-6.pdf,springer/nature/bmc,2025,Nature Cancer,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Development and validation of an autonomous artificial intelligence agent for clinical decision-making in oncology
W4411192949,research_ops/cache/pdfs/T203_W4411192949.pdf,research_ops/parsed/pdfs/T203_W4411192949.txt,223194,29,yes,,https://www.nature.com/articles/s41392-025-02253-4.pdf,springer/nature/bmc,2025,Signal Transduction and Targeted Therapy,T171_2025_search_llm_clinical,clinical_high_impact,foundation_models|agents,,"Mitochondria in oxidative stress, inflammation and aging: from mechanisms to therapeutic advances"
W4413065709,research_ops/cache/pdfs/T203_W4413065709.pdf,research_ops/parsed/pdfs/T203_W4413065709.txt,67236,19,yes,,https://www.medrxiv.org/content/medrxiv/early/2025/07/16/2025.07.14.25331406.full.pdf,www.medrxiv.org,2025,medRxiv,T111_agent_systems_backfill,machine_learning,agents,,Toward the Autonomous AI Doctor: Quantitative Benchmarking of an Autonomous Agentic AI Versus Board-Certified Clinicians in a Real World Setting
W4413390122,research_ops/cache/pdfs/T203_W4413390122.pdf,research_ops/parsed/pdfs/T203_W4413390122.txt,296534,41,yes,,https://www.nature.com/articles/s41392-025-02313-9.pdf,springer/nature/bmc,2025,Signal Transduction and Targeted Therapy,T171_2025_search_ai_rad,clinical_imaging|radiology,deep_learning|computer_vision,,Mesenchymal stem cells in treating human diseases: molecular mechanisms and clinical studies
W4413472898,research_ops/cache/pdfs/T203_W4413472898.pdf,research_ops/parsed/pdfs/T203_W4413472898.txt,57221,9,yes,,https://www.nature.com/articles/s41746-025-01940-4.pdf,springer/nature/bmc,2025,npj Digital Medicine,T111_agent_systems_backfill,machine_learning,agents|foundation_models,,CARE-AD: a multi-agent large language model framework for Alzheimer’s disease prediction using longitudinal clinical notes
W4413822416,research_ops/cache/pdfs/T203_W4413822416.pdf,research_ops/parsed/pdfs/T203_W4413822416.txt,903,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11145195.pdf?arnumber=11145195,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Incomplete Multi-Modal Disentanglement Learning With Application to Alzheimer’s Disease Diagnosis
W4413926085,research_ops/cache/pdfs/T203_W4413926085.pdf,research_ops/parsed/pdfs/T203_W4413926085.txt,904,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11146911.pdf?arnumber=11146911,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Toward Semantically Faithful Diffusion Representation for Generalizable Retinal Image Segmentation
W4413926159,research_ops/cache/pdfs/T203_W4413926159.pdf,research_ops/parsed/pdfs/T203_W4413926159.txt,918,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11146907.pdf?arnumber=11146907,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Teacher–Student Instance-Level Adversarial Augmentation for Single Domain Generalized Medical Image Segmentation
W4413967095,research_ops/cache/pdfs/T203_W4413967095.pdf,research_ops/parsed/pdfs/T203_W4413967095.txt,897,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11150450.pdf?arnumber=11150450,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Stroke-Aware CycleGAN: Improving Low-Field MRI Image Quality for Accurate Stroke Assessment
W4413967114,research_ops/cache/pdfs/T203_W4413967114.pdf,research_ops/parsed/pdfs/T203_W4413967114.txt,934,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11150459.pdf?arnumber=11150459,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Oblique Light Sheet Fluorescence Microscopy With Surface Tracking for High-Speed Large-Area Imaging of Conjunctival Goblet Cells
W4413967160,research_ops/cache/pdfs/T203_W4413967160.pdf,research_ops/parsed/pdfs/T203_W4413967160.txt,890,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11150469.pdf?arnumber=11150469,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,MetaSSL: A General Heterogeneous Loss for Semi-Supervised Medical Image Segmentation
W4413967168,research_ops/cache/pdfs/T203_W4413967168.pdf,research_ops/parsed/pdfs/T203_W4413967168.txt,886,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11150651.pdf?arnumber=11150651,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Dynamic Surgery Video Summarization With Balancing Informativeness and Diversity
W4413978077,research_ops/cache/pdfs/T203_W4413978077.pdf,research_ops/parsed/pdfs/T203_W4413978077.txt,904,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11151297.pdf?arnumber=11151297,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,A Physics-ASIC Architecture-Driven Deep Learning Photon-Counting Detector Model Under Limited Data
W4414015012,research_ops/cache/pdfs/T203_W4414015012.pdf,research_ops/parsed/pdfs/T203_W4414015012.txt,50960,15,yes,,http://traffic.libsyn.com/rsnaradiologyai/ryai.aug.ep.2025.transcript.pdf,traffic.libsyn.com,2025,Radiology Artificial Intelligence,T171_Radiology_AI_2025_venue_slice,clinical_imaging|radiology,computational_biomedicine|deep_learning|foundation_models,,BRATS Africa: Building Inclusive AI in Radiology
W4414037011,research_ops/cache/pdfs/T203_W4414037011.pdf,research_ops/parsed/pdfs/T203_W4414037011.txt,898,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11152307.pdf?arnumber=11152307,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,J-Score: Joint Distribution Learning With Score-Based Diffusion for Accelerating T1ρ Mapping
W4414079898,research_ops/cache/pdfs/T203_W4414079898.pdf,research_ops/parsed/pdfs/T203_W4414079898.txt,904,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11153599.pdf?arnumber=11153599,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Co-Activation Pattern Analysis Based on Hidden Semi-Markov Model for Brain Spatiotemporal Dynamics
W4414083727,research_ops/cache/pdfs/T203_W4414083727.pdf,research_ops/parsed/pdfs/T203_W4414083727.txt,906,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11154016.pdf?arnumber=11154016,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Lesion Asymmetry Screening Assisted Global Awareness Multi-View Network for Mammogram Classification
W4414084934,research_ops/cache/pdfs/T203_W4414084934.pdf,research_ops/parsed/pdfs/T203_W4414084934.txt,918,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11153997.pdf?arnumber=11153997,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,CASHNet: Context-Aware Semantics-Driven Hierarchical Network for Hybrid Diffeomorphic CT-CBCT Image Registration
W4414117426,research_ops/cache/pdfs/T203_W4414117426.pdf,research_ops/parsed/pdfs/T203_W4414117426.txt,882,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11159329.pdf?arnumber=11159329,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Label-Efficient Deep Color Deconvolution of Brightfield Multiplex IHC Images
W4414152878,research_ops/cache/pdfs/T203_W4414152878.pdf,research_ops/parsed/pdfs/T203_W4414152878.txt,922,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11156151.pdf?arnumber=11156151,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Quantifying Tumor Microvasculature With Optical Coherence Angiography and Intravoxel Incoherent Motion Diffusion MRI
W4414161448,research_ops/cache/pdfs/T203_W4414161448.pdf,research_ops/parsed/pdfs/T203_W4414161448.txt,919,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11162648.pdf?arnumber=11162648,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,MultiASNet: Multimodal Label Noise Robust Framework for the Classification of Aortic Stenosis in Echocardiography
W4414199266,research_ops/cache/pdfs/T203_W4414199266.pdf,research_ops/parsed/pdfs/T203_W4414199266.txt,894,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11372649/11163676.pdf?arnumber=11163676,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Toward Trustworthy Multi-View Representation With Fine-Grained Explainability Embeddings
W4414310388,research_ops/cache/pdfs/T203_W4414310388.pdf,research_ops/parsed/pdfs/T203_W4414310388.txt,879,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11421252/11168941.pdf?arnumber=11168941,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,ProGIS: Prototype-Guided Interactive Segmentation for Pathological Images
W4414335759,research_ops/cache/pdfs/T203_W4414335759.pdf,research_ops/parsed/pdfs/T203_W4414335759.txt,108707,16,yes,,https://www.nature.com/articles/s42256-025-01104-9.pdf,springer/nature/bmc,2025,Nature Machine Intelligence,T171_NatMachIntell_2025_venue_slice,machine_learning,deep_learning|foundation_models|agents,,Modelling neural coding in the auditory midbrain with high resolution and accuracy
W4414348651,research_ops/cache/pdfs/T203_W4414348651.pdf,research_ops/parsed/pdfs/T203_W4414348651.txt,918,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11421252/11174067.pdf?arnumber=11174067,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,MUSCLE: A New Perspective to Multi-Scale Fusion for Medical Image Classification Based on the Theory of Evidence
W4414428208,research_ops/cache/pdfs/T203_W4414428208.pdf,research_ops/parsed/pdfs/T203_W4414428208.txt,90219,14,yes,,https://www.nature.com/articles/s42256-025-01086-8.pdf,springer/nature/bmc,2025,Nature Machine Intelligence,T171_NatMachIntell_2025_venue_slice,machine_learning,deep_learning|foundation_models|agents,,Error-controlled non-additive interaction discovery in machine learning models
W4414459878,research_ops/cache/pdfs/T203_W4414459878.pdf,research_ops/parsed/pdfs/T203_W4414459878.txt,123748,35,yes,,https://www.nature.com/articles/s42256-025-01100-z.pdf,springer/nature/bmc,2025,Nature Machine Intelligence,T171_NatMachIntell_2025_venue_slice,machine_learning,deep_learning|foundation_models|agents,,Efficient protein structure generation with sparse denoising models
W4414538710,research_ops/cache/pdfs/T203_W4414538710.pdf,research_ops/parsed/pdfs/T203_W4414538710.txt,889,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11421252/11181137.pdf?arnumber=11181137,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Deep Mutual Learning Among Partially Labeled Datasets for Multi-Organ Segmentation
W4414539052,research_ops/cache/pdfs/T203_W4414539052.pdf,research_ops/parsed/pdfs/T203_W4414539052.txt,889,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11421252/11181129.pdf?arnumber=11181129,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Motion Simulation of Radio-Labeled Cells in Whole-Body Positron Emission Tomography
W4414603280,research_ops/cache/pdfs/T203_W4414603280.pdf,research_ops/parsed/pdfs/T203_W4414603280.txt,920,2,yes,,http://xplorestaging.ieee.org/ielx8/42/11421252/11184624.pdf?arnumber=11184624,ieee,2025,IEEE Transactions on Medical Imaging,T171_TMI_2025_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Double-Decomposition Motion Tracking of Intraoperative 3D Structures via Cross-Spatio-Temporal Semantics Alignment
