openalex_id,html_path,char_count,year,venue,source_batch,tags_modality,tags_method,title
W4405179873,research_ops/cache/fulltext/T203_W4405179873.html,886,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,Prediction of Lymph Node Metastasis in Colorectal Cancer Using Intraoperative Fluorescence Multi-Modal Imaging
W4405194591,research_ops/cache/fulltext/T203_W4405194591.html,78612,2024,Nature Computational Science,T171_NatComputSci_2024_venue_slice,machine_learning,deep_learning|foundation_models,Structure-based drug design with equivariant diffusion models
W4405248633,research_ops/cache/fulltext/T203_W4405248633.html,116647,2024,Nature Computational Science,T171_NatComputSci_2024_venue_slice,machine_learning,deep_learning|foundation_models,A simulated annealing algorithm for randomizing weighted networks
W4405375153,research_ops/cache/fulltext/T203_W4405375153.html,94930,2024,Nature Machine Intelligence,T171_NatMachIntell_2024_venue_slice,machine_learning,deep_learning|foundation_models|agents,Stable Cox regression for survival analysis under distribution shifts
W4405707374,research_ops/cache/fulltext/T203_W4405707374.html,49463,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Improving access to cardiovascular care for 1.4 billion people in China using telehealth
W4405718256,research_ops/cache/fulltext/T203_W4405718256.html,879,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,Task-Oriented Network Design for Visual Tracking and Motion Filtering of Needle Tip Under 2D Ultrasound
W4405778599,research_ops/cache/fulltext/T203_W4405778599.html,10177,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,Three-Dimensional Whole-Body Small Animal Photoacoustic Tomography Using a Multi-View Fabry-Perot Scanner
W4405778694,research_ops/cache/fulltext/T203_W4405778694.html,856,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,Segmenting the Inferior Alveolar Canal in CBCT Volumes: The ToothFairy Challenge
W4405948105,research_ops/cache/fulltext/T203_W4405948105.html,5070,2024,bioRxiv (Cold Spring Harbor Laboratory),T176_biorxiv_2024_ml,preprint_biorxiv,deep_learning|computational_biomedicine,Engineering Multiplexed Synthetic Breath Biomarkers as Diagnostic Probes
W4416246494,research_ops/cache/fulltext/T203_W4416246494.html,5633,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,A Multi-faceted Analysis of Cognitive Abilities: Evaluating Prompt Methods with Large Language Models on the CONSORT Checklist
W4416700663,research_ops/cache/fulltext/T203_W4416700663.html,30991,2025,Radiology Artificial Intelligence,T171_Radiology_AI_2025_venue_slice,clinical_imaging|radiology,computational_biomedicine|deep_learning|foundation_models,Rethinking Privacy in Medical Imaging AI: From Metadata and Pixel-Level Identification Risks to Federated Learning and Synthetic Data Challenges
W4417230975,research_ops/cache/fulltext/T203_W4417230975.html,4938,2025,Radiology Artificial Intelligence,T171_Radiology_AI_2025_venue_slice,clinical_imaging|radiology,computational_biomedicine|deep_learning|foundation_models,Reference Trajectories of Extra-Axial Cerebrospinal Fluid during Childhood and Adolescence Defined in a Clinically Acquired MRI Dataset
W4417464665,research_ops/cache/fulltext/T203_W4417464665.html,58847,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,An Automated Classifier of Harmful Brain Activities for Clinical Usage Based on a Vision-Inspired Pre-trained Framework
W4417524858,research_ops/cache/fulltext/T203_W4417524858.html,79463,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Artificial intelligence-driven multivariate integration for pulmonary arterial pressure prediction in pulmonary hypertension
W4417535707,research_ops/cache/fulltext/T203_W4417535707.html,118926,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,RMS: a ML-based system for ICU respiratory monitoring and resource planning
W7104765424,research_ops/cache/fulltext/T203_W7104765424.html,5588,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Early Alzheimer's Disease Detection from Retinal OCT Images: A UK Biobank Study
W7104921942,research_ops/cache/fulltext/T203_W7104921942.html,5931,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Distributed Deep Learning for Medical Image Denoising with Data Obfuscation
W7105167748,research_ops/cache/fulltext/T203_W7105167748.html,5918,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Selective Diabetic Retinopathy Screening with Accuracy-Weighted Deep Ensembles and Entropy-Guided Abstention
W7105232279,research_ops/cache/fulltext/T203_W7105232279.html,4862,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Position-Prior-Guided Network for System Matrix Super-Resolution in Magnetic Particle Imaging
W7106096367,research_ops/cache/fulltext/T203_W7106096367.html,5837,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Zero-Training Task-Specific Model Synthesis for Few-Shot Medical Image Classification
W7106261373,research_ops/cache/fulltext/T203_W7106261373.html,5836,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Multi-Stage Residual-Aware Unsupervised Deep Learning Framework for Consistent Ultrasound Strain Elastography
W7106311322,research_ops/cache/fulltext/T203_W7106311322.html,5431,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Automated Interpretable 2D Video Extraction from 3D Echocardiography
W7106507798,research_ops/cache/fulltext/T203_W7106507798.html,6122,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Preventing Shortcut Learning in Medical Image Analysis through Intermediate Layer Knowledge Distillation from Specialist Teachers
W7106654972,research_ops/cache/fulltext/T203_W7106654972.html,5793,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Less Is More: An Explainable AI Framework for Lightweight Malaria Classification
W7106667361,research_ops/cache/fulltext/T203_W7106667361.html,5661,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Is Complete Labeling Necessary? Understanding Active Learning in Longitudinal Medical Imaging
W7106672473,research_ops/cache/fulltext/T203_W7106672473.html,5930,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,EEG-VLM: A Hierarchical Vision-Language Model with Multi-Level Feature Alignment and Visually Enhanced Language-Guided Reasoning for EEG Image-Based Sleep Stage Prediction
W7106694990,research_ops/cache/fulltext/T203_W7106694990.html,5851,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,An Anatomy Aware Hybrid Deep Learning Framework for Lung Cancer Tumor Stage Classification
W7106699083,research_ops/cache/fulltext/T203_W7106699083.html,5667,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,General vs Domain-Specific CNNs: Understanding Pretraining Effects on Brain MRI Tumor Classification
W7106794664,research_ops/cache/fulltext/T203_W7106794664.html,6273,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,A Multi-Stage Deep Learning Framework with PKCP-MixUp Augmentation for Pediatric Liver Tumor Diagnosis Using Multi-Phase Contrast-Enhanced CT
W7108202949,research_ops/cache/fulltext/T203_W7108202949.html,4882,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,MIMM-X: Disentangling Spurious Correlations for Medical Image Analysis
W7108215386,research_ops/cache/fulltext/T203_W7108215386.html,5639,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Evaluating the Clinical Impact of Generative Inpainting on Bone Age Estimation
W7108220656,research_ops/cache/fulltext/T203_W7108220656.html,5675,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Implementation of a Skin Lesion Detection System for Managing Children with Atopic Dermatitis Based on Ensemble Learning
W7108341066,research_ops/cache/fulltext/T203_W7108341066.html,5519,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Deep Learning-Based Computer Vision Models for Early Cancer Detection Using Multimodal Medical Imaging and Radiogenomic Integration Frameworks
W7108943161,research_ops/cache/fulltext/T203_W7108943161.html,6144,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Performance Evaluation of Transfer Learning Based Medical Image Classification Techniques for Disease Detection
W7109059033,research_ops/cache/fulltext/T203_W7109059033.html,5589,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Explainable Parkinsons Disease Gait Recognition Using Multimodal RGB-D Fusion and Large Language Models
W7110778239,research_ops/cache/fulltext/T203_W7110778239.html,4903,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Do You Feel Comfortable? Detecting Hidden Conversational Escalation in AI Chatbots
W7110781114,research_ops/cache/fulltext/T203_W7110781114.html,5582,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Empathy by Design: Aligning Large Language Models for Healthcare Dialogue
W7110861405,research_ops/cache/fulltext/T203_W7110861405.html,5711,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Clinical Interpretability of Deep Learning Segmentation Through Shapley-Derived Agreement and Uncertainty Metrics
W7110868615,research_ops/cache/fulltext/T203_W7110868615.html,5554,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Sell Data to AI Algorithms Without Revealing It: Secure Data Valuation and Sharing via Homomorphic Encryption
W7110873370,research_ops/cache/fulltext/T203_W7110873370.html,5979,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,NeuroABench: A Multimodal Evaluation Benchmark for Neurosurgical Anatomy Identification
W7110971427,research_ops/cache/fulltext/T203_W7110971427.html,5100,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Metric-Fair Prompting: Treating Similar Samples Similarly
W7111143393,research_ops/cache/fulltext/T203_W7111143393.html,5934,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,DIST-CLIP: Arbitrary Metadata and Image Guided MRI Harmonization via Disentangled Anatomy-Contrast Representations
W7111186099,research_ops/cache/fulltext/T203_W7111186099.html,5649,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Novel Deep Learning Architectures for Classification and Segmentation of Brain Tumors from MRI Images
W7111281114,research_ops/cache/fulltext/T203_W7111281114.html,5724,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,MedGRPO: Multi-Task Reinforcement Learning for Heterogeneous Medical Video Understanding
W7111329385,research_ops/cache/fulltext/T203_W7111329385.html,5182,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Large Language Model-Based Generation of Discharge Summaries
W7114766270,research_ops/cache/fulltext/T203_W7114766270.html,5605,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,CLARITY: Medical World Model for Guiding Treatment Decisions by Modeling Context-Aware Disease Trajectories in Latent Space
W7114769814,research_ops/cache/fulltext/T203_W7114769814.html,5624,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,A Practical Framework for Evaluating Medical AI Security: Reproducible Assessment of Jailbreaking and Privacy Vulnerabilities Across Clinical Specialties
W7114772928,research_ops/cache/fulltext/T203_W7114772928.html,5314,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,ClinicalTrialsHub: Bridging Registries and Literature for Comprehensive Clinical Trial Access
W7114773747,research_ops/cache/fulltext/T203_W7114773747.html,5376,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Multi-Agent Intelligence for Multidisciplinary Decision-Making in Gastrointestinal Oncology
W7114782709,research_ops/cache/fulltext/T203_W7114782709.html,6558,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Detecting Dental Landmarks from Intraoral 3D Scans: the 3DTeethLand challenge
W7114793133,research_ops/cache/fulltext/T203_W7114793133.html,5024,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Toward an AI Reasoning-Enabled System for Patient-Clinical Trial Matching
W7114793259,research_ops/cache/fulltext/T203_W7114793259.html,5102,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Bridging the Clinical Expertise Gap: Development of a Web-Based Platform for Accessible Time Series Forecasting and Analysis
W7114795633,research_ops/cache/fulltext/T203_W7114795633.html,5491,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Beyond Traditional Diagnostics: Transforming Patient-Side Information into Predictive Insights with Knowledge Graphs and Prototypes
W7114796852,research_ops/cache/fulltext/T203_W7114796852.html,5531,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,An Agentic AI System for Multi-Framework Communication Coding
W7115557455,research_ops/cache/fulltext/T203_W7115557455.html,5148,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,SSL-MedSAM2: A Semi-supervised Medical Image Segmentation Framework Powered by Few-shot Learning of SAM2
W7115580081,research_ops/cache/fulltext/T203_W7115580081.html,5151,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Leveraging LLMs for Title and Abstract Screening for Systematic Review: A Cost-Effective Dynamic Few-Shot Learning Approach
W7115589259,research_ops/cache/fulltext/T203_W7115589259.html,5808,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,AI-MASLD Metabolic Dysfunction and Information Steatosis of Large Language Models in Unstructured Clinical Narratives
W7115592124,research_ops/cache/fulltext/T203_W7115592124.html,5280,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Synthetic Vasculature and Pathology Enhance Vision-Language Model Reasoning
W7115597899,research_ops/cache/fulltext/T203_W7115597899.html,5511,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Breast-Rehab: A Postoperative Breast Cancer Rehabilitation Training Assessment System Based on Human Action Recognition
W7116074700,research_ops/cache/fulltext/T203_W7116074700.html,4875,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,MedNuggetizer: Confidence-Based Information Nugget Extraction from Medical Documents
W7116128363,research_ops/cache/fulltext/T203_W7116128363.html,5280,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,INFORM-CT: INtegrating LLMs and VLMs FOR Incidental Findings Management in Abdominal CT
W7116379752,research_ops/cache/fulltext/T203_W7116379752.html,5397,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Handling Class Imbalance Problem in Skin Lesion Classification: Finding Strengths and Weaknesses of Various Balancing Techniques
W7116387799,research_ops/cache/fulltext/T203_W7116387799.html,5869,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,IoMT-based Automated Leukemia Classification using CNN and Higher Order Singular Value
W7116749688,research_ops/cache/fulltext/T203_W7116749688.html,81734,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Distinct visual biases affect humans and artificial intelligence in medical imaging diagnoses
W7116849604,research_ops/cache/fulltext/T203_W7116849604.html,5117,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Biosecurity-Aware AI: Agentic Risk Auditing of Soft Prompt Attacks on ESM-Based Variant Predictors
W7116849781,research_ops/cache/fulltext/T203_W7116849781.html,5507,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Democratizing Pathology Co-Pilots: An Open Pipeline and Dataset for Whole-Slide Vision-Language Modelling
W7116855059,research_ops/cache/fulltext/T203_W7116855059.html,5410,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Interpretable Similarity of Synthetic Image Utility
W7116881960,research_ops/cache/fulltext/T203_W7116881960.html,5056,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Towards Explainable Conversational AI for Early Diagnosis with Large Language Models
W7116913280,research_ops/cache/fulltext/T203_W7116913280.html,5363,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Resource-efficient medical image classification for edge devices
W7116972843,research_ops/cache/fulltext/T203_W7116972843.html,5522,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,The Effect of Negation on CLIP in Medical Imaging: Limitations of Contrastive Language-Image Pretraining
W7116981242,research_ops/cache/fulltext/T203_W7116981242.html,5307,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,PathFLIP: Fine-grained Language-Image Pretraining for Versatile Computational Pathology
W7117100664,research_ops/cache/fulltext/T203_W7117100664.html,5005,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,brat: Aligned Multi-View Embeddings for Brain MRI Analysis
W7117104187,research_ops/cache/fulltext/T203_W7117104187.html,6102,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Localising Shortcut Learning in Pixel Space via Ordinal Scoring Correlations for Attribution Representations (OSCAR)
W7117105030,research_ops/cache/fulltext/T203_W7117105030.html,6160,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Anatomy-R1: Enhancing Anatomy Reasoning in Multimodal Large Language Models via Anatomical Similarity Curriculum and Group Diversity Augmentation
W7117111163,research_ops/cache/fulltext/T203_W7117111163.html,4972,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Enhancing Medical Large Vision-Language Models via Alignment Distillation
W7117112072,research_ops/cache/fulltext/T203_W7117112072.html,6156,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,R-GenIMA: Integrating Neuroimaging and Genetics with Interpretable Multimodal AI for Alzheimer's Disease Progression
W7117119365,research_ops/cache/fulltext/T203_W7117119365.html,70373,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Multi-omics dissection of SNP-mediated immunometabolic signatures in Alzheimer’s disease reveals a novel individual predictive model
W7117120006,research_ops/cache/fulltext/T203_W7117120006.html,5013,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,HARBOR: Holistic Adaptive Risk assessment model for BehaviORal healthcare
W7117122695,research_ops/cache/fulltext/T203_W7117122695.html,5089,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,An Agentic AI Framework for Training General Practitioner Student Skills
W7117133648,research_ops/cache/fulltext/T203_W7117133648.html,5770,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,NEURO-GUARD: Neuro-Symbolic Generalization and Unbiased Adaptive Routing for Diagnostics -- Explainable Medical AI
W7117143590,research_ops/cache/fulltext/T203_W7117143590.html,5754,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,"WoundNet-Ensemble: A Novel IoMT System Integrating Self-Supervised Deep Learning and Multi-Model Fusion for Automated, High-Accuracy Wound Classification and Healing Progression Monitoring"
W7117143701,research_ops/cache/fulltext/T203_W7117143701.html,48660,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Perspective: Improving social connection and inclusion through equitable digital health solutions
W7117161570,research_ops/cache/fulltext/T203_W7117161570.html,5203,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Generative vector search to improve pathology foundation models across multimodal vision-language tasks
W7117238501,research_ops/cache/fulltext/T203_W7117238501.html,5255,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,UbiQVision: Quantifying Uncertainty in XAI for Image Recognition
W7117238906,research_ops/cache/fulltext/T203_W7117238906.html,5954,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Improving Fairness of Large Language Model-Based ICU Mortality Prediction via Case-Based Prompting
W7117241367,research_ops/cache/fulltext/T203_W7117241367.html,5612,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,A DeepSeek-Powered AI System for Automated Chest Radiograph Interpretation in Clinical Practice
W7117245630,research_ops/cache/fulltext/T203_W7117245630.html,5300,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Benchmarking LLMs for Predictive Applications in the Intensive Care Units
W7117254198,research_ops/cache/fulltext/T203_W7117254198.html,6021,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,HARMON-E: Hierarchical Agentic Reasoning for Multimodal Oncology Notes to Extract Structured Data
W7117259017,research_ops/cache/fulltext/T203_W7117259017.html,5604,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Reason2Decide: Rationale-Driven Multi-Task Learning
W7117293904,research_ops/cache/fulltext/T203_W7117293904.html,5838,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,A Real-World Evaluation of LLM Medication Safety Reviews in NHS Primary Care
W7117306516,research_ops/cache/fulltext/T203_W7117306516.html,5352,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Automatic Replication of LLM Mistakes in Medical Conversations
W7117318448,research_ops/cache/fulltext/T203_W7117318448.html,89694,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,A novel evaluation benchmark for medical LLMs illuminating safety and effectiveness in clinical domains
W7117326688,research_ops/cache/fulltext/T203_W7117326688.html,5346,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,TGC-Net: A Structure-Aware and Semantically-Aligned Framework for Text-Guided Medical Image Segmentation
W7117356618,research_ops/cache/fulltext/T203_W7117356618.html,104970,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Systematic review and meta-analysis of digital interventions for mental health in cancer patients and survivors
W7117365250,research_ops/cache/fulltext/T203_W7117365250.html,59311,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Multimodal deep learning for cancer prognosis prediction with clinical information prompts integration
W7117380654,research_ops/cache/fulltext/T203_W7117380654.html,51826,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,Artificial intelligence-based personalized treatment strategies for unresectable hepatocellular carcinoma: integrating HSP90α for prognosis and survival prediction
W7117406513,research_ops/cache/fulltext/T203_W7117406513.html,4998,2025,bioRxiv (Cold Spring Harbor Laboratory),T179_biorxiv_2025_spatial,preprint_biorxiv,deep_learning|computational_biomedicine,Single-cell spatial multi-omics molecular pathology enabled by SuperFocus
W7117540946,research_ops/cache/fulltext/T203_W7117540946.html,5666,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,MotionTeller: Multi-modal Integration of Wearable Time-Series with LLMs for Health and Behavioral Understanding
W7117541686,research_ops/cache/fulltext/T203_W7117541686.html,5732,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Fixed-Budget Parameter-Efficient Training with Frozen Encoders Improves Multimodal Chest X-Ray Classification
W7117549609,research_ops/cache/fulltext/T203_W7117549609.html,4974,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,A Medical Multimodal Diagnostic Framework Integrating Vision-Language Models and Logic Tree Reasoning
W7117549943,research_ops/cache/fulltext/T203_W7117549943.html,5556,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,HeartBench: Probing Core Dimensions of Anthropomorphic Intelligence in LLMs
W7117552243,research_ops/cache/fulltext/T203_W7117552243.html,5613,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,From Visual Perception to Deep Empathy: An Automated Assessment Framework for House-Tree-Person Drawings Using Multimodal LLMs and Multi-Agent Collaboration
W7117566221,research_ops/cache/fulltext/T203_W7117566221.html,5725,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Perceive and Calibrate: Analyzing and Enhancing Robustness of Medical Multi-Modal Large Language Models
W7117573505,research_ops/cache/fulltext/T203_W7117573505.html,5894,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,A-QCF-Net: An Adaptive Quaternion Cross-Fusion Network for Multimodal Liver Tumor Segmentation from Unpaired Datasets
W7117575805,research_ops/cache/fulltext/T203_W7117575805.html,5596,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,AI for Mycetoma Diagnosis in Histopathological Images: The MICCAI 2024 Challenge
W7117582436,research_ops/cache/fulltext/T203_W7117582436.html,76986,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,GLANCE: continuous global-local exchange with consensus fusion for robust nodule segmentation
W7117584491,research_ops/cache/fulltext/T203_W7117584491.html,5777,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,A Tool Bottleneck Framework for Clinically-Informed and Interpretable Medical Image Understanding
W7117652120,research_ops/cache/fulltext/T203_W7117652120.html,6024,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Human-like visual computing advances explainability and few-shot learning in deep neural networks for complex physiological data
W7117658330,research_ops/cache/fulltext/T203_W7117658330.html,5100,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Semantic contrastive learning for orthogonal X-ray computed tomography reconstruction
